filename,filepath,haplotype_count,load_time,matrix_rows,matrix_cols,matrix_size,matrix_density,ones_count,zeros_count,row_min_sum,row_max_sum,row_mean_sum,row_std_sum,col_min_sum,col_max_sum,col_mean_sum,col_std_sum,ilp_calls_total,preprocessing_time,clustering_time,total_time,ilp_time_total,ilp_time_ratio,avg_ilp_time,patterns_found,regions_found,clustering_steps,regions_processed,matrix_operations,avg_region_size,largest_region,smallest_region,ilp_calls_per_pattern,time_per_ilp_call,patterns_per_second,matrix_complexity,solver_success_count,solver_failed_count,solver_error_count
matrix_edge_8_555000.csv,2/matrix_edge_8_555000.csv,2,0.1717698574066162,63,67,4221,0.9381663113006397,3960,261,47,67,62.857142857142854,5.66206295585803,46,63,59.1044776119403,4.011678207501637,0,0.0037550926208496094,9.298324584960938e-06,0.0037643909454345703,0.0,0.0,0.0,0,0,1,0,0,0.0,0,0,0.0,0.0,0.0,3960.0,0,0,0
matrix_edge_67_510000.csv,2/matrix_edge_67_510000.csv,2,0.18337440490722656,67,67,4489,0.9529962129650256,4278,211,60,66,63.850746268656714,1.4888012942731348,17,67,63.850746268656714,6.186778708372125,0,0.0038268566131591797,9.5367431640625e-06,0.003836393356323242,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,4278.0,0,0,0
matrix_edge_8_1695000.csv,2/matrix_edge_8_1695000.csv,2,0.19182252883911133,63,76,4788,0.9486215538847118,4542,246,66,76,72.0952380952381,2.230483510215308,29,63,59.76315789473684,4.991752200149846,0,0.004004716873168945,1.3589859008789062e-05,0.004018306732177734,0.0,0.0,0.0,0,0,1,0,0,0.0,0,0,0.0,0.0,0.0,4542.0,0,0,0
matrix_edge_54_240000.csv,2/matrix_edge_54_240000.csv,2,0.20383715629577637,109,46,5014,0.9409652971679298,4718,296,38,46,43.28440366972477,2.0412792495553935,53,107,102.56521739130434,11.99212091680099,0,0.003756999969482422,9.5367431640625e-06,0.0037665367126464844,0.0,0.0,0.0,0,0,1,0,0,0.0,0,0,0.0,0.0,0.0,4718.0,0,0,0
matrix_edge_19_90000.csv,2/matrix_edge_19_90000.csv,2,0.20053458213806152,67,75,5025,0.9643781094527363,4846,179,68,75,72.32835820895522,1.8397603648422673,62,66,64.61333333333333,0.7464285334548483,0,0.0028181076049804688,9.298324584960938e-06,0.0028274059295654297,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,4846.0,0,0,0
matrix_edge_43_320000.csv,2/matrix_edge_43_320000.csv,2,0.21882295608520508,47,112,5264,0.9635258358662614,5072,192,101,112,107.91489361702128,2.5668076640892563,43,47,45.285714285714285,0.7249208260780156,0,0.0127716064453125,1.3828277587890625e-05,0.01278543472290039,0.0,0.0,0.0,0,0,11,0,0,0.0,0,0,0.0,0.0,0.0,5072.0,0,0,0
matrix_edge_30_100000.csv,2/matrix_edge_30_100000.csv,2,0.2552030086517334,34,185,6290,0.9567567567567568,6018,272,167,184,177.0,4.358898943540674,28,34,32.52972972972973,0.7572585209124566,0,0.015766143798828125,1.239776611328125e-05,0.015778541564941406,0.0,0.0,0.0,0,0,16,0,0,0.0,0,0,0.0,0.0,0.0,6018.0,0,0,0
matrix_edge_65_180000.csv,2/matrix_edge_65_180000.csv,2,0.26683759689331055,33,198,6534,0.9553106825834099,6242,292,175,196,189.15151515151516,4.671779961358004,27,33,31.525252525252526,0.8083332938885881,0,0.018179655075073242,1.621246337890625e-05,0.01819586753845215,0.0,0.0,0.0,0,0,20,0,0,0.0,0,0,0.0,0.0,0.0,6242.0,0,0,0
matrix_edge_65_360000.csv,2/matrix_edge_65_360000.csv,2,0.29780077934265137,111,59,6549,0.8960146587265231,5868,681,41,59,52.86486486486486,6.273764171024472,68,110,99.45762711864407,15.467102359084047,0,0.003876924514770508,9.298324584960938e-06,0.0038862228393554688,0.0,0.0,0.0,0,0,1,0,0,0.0,0,0,0.0,0.0,0.0,5868.0,0,0,0
matrix_edge_65_240000.csv,2/matrix_edge_65_240000.csv,2,0.2694563865661621,54,122,6588,0.9523375834851244,6274,314,97,121,116.18518518518519,5.627558098402151,4,54,51.42622950819672,4.593148912340263,0,0.013309717178344727,1.4066696166992188e-05,0.013323783874511719,0.0,0.0,0.0,0,0,11,0,0,0.0,0,0,0.0,0.0,0.0,6274.0,0,0,0
matrix_edge_21_390000.csv,2/matrix_edge_21_390000.csv,2,0.272014856338501,78,88,6864,0.958916083916084,6582,282,80,88,84.38461538461539,1.9626693572573963,44,77,74.79545454545455,4.109742003927129,0,0.0031630992889404297,9.059906005859375e-06,0.003172159194946289,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,6582.0,0,0,0
matrix_edge_65_175000.csv,2/matrix_edge_65_175000.csv,2,0.28278589248657227,36,194,6984,0.9574742268041238,6687,297,167,193,185.75,4.9518515055818595,32,36,34.46907216494845,0.6823036819333815,0,0.013876914978027344,1.2159347534179688e-05,0.013889074325561523,0.0,0.0,0.0,0,0,12,0,0,0.0,0,0,0.0,0.0,0.0,6687.0,0,0,0
matrix_edge_67_555000.csv,2/matrix_edge_67_555000.csv,2,0.2827608585357666,63,111,6993,0.9236379236379236,6459,534,76,111,102.52380952380952,11.926836676444262,48,63,58.189189189189186,4.918275376178031,0,0.008444786071777344,1.1920928955078125e-05,0.008456707000732422,0.0,0.0,0.0,0,0,5,0,0,0.0,0,0,0.0,0.0,0.0,6459.0,0,0,0
matrix_edge_65_145000.csv,2/matrix_edge_65_145000.csv,2,0.2851076126098633,39,182,7098,0.9523809523809523,6760,338,167,178,173.33333333333334,3.0994898946177596,1,39,37.142857142857146,4.625707973307125,0,0.015016317367553711,1.33514404296875e-05,0.015029668807983398,0.0,0.0,0.0,0,0,14,0,0,0.0,0,0,0.0,0.0,0.0,6760.0,0,0,0
matrix_edge_29_25000.csv,2/matrix_edge_29_25000.csv,2,0.28945231437683105,49,148,7252,0.9666298952013238,7010,242,136,147,143.0612244897959,2.860056823078343,46,49,47.36486486486486,0.7636031997073873,0,0.014885902404785156,1.3113021850585938e-05,0.014899015426635742,0.0,0.0,0.0,0,0,11,0,0,0.0,0,0,0.0,0.0,0.0,7010.0,0,0,0
matrix_edge_7_295000.csv,2/matrix_edge_7_295000.csv,2,0.2930278778076172,33,221,7293,0.9624297271356095,7019,274,204,220,212.6969696969697,3.919530340486066,27,33,31.760180995475114,0.8409475176380709,0,0.019628047943115234,1.430511474609375e-05,0.019642353057861328,0.0,0.0,0.0,0,0,20,0,0,0.0,0,0,0.0,0.0,0.0,7019.0,0,0,0
matrix_edge_30_90000.csv,2/matrix_edge_30_90000.csv,2,0.350616455078125,32,235,7520,0.9575797872340426,7201,319,214,231,225.03125,3.900996467250387,29,32,30.642553191489363,0.7204445084278572,0,0.02263951301574707,1.430511474609375e-05,0.022653818130493164,0.0,0.0,0.0,0,0,24,0,0,0.0,0,0,0.0,0.0,0.0,7201.0,0,0,0
matrix_edge_65_125000.csv,2/matrix_edge_65_125000.csv,2,0.2991948127746582,79,96,7584,0.939873417721519,7128,456,81,95,90.22784810126582,2.9422688528146486,32,79,74.25,7.959533068382005,0,0.0045452117919921875,1.0251998901367188e-05,0.004555463790893555,0.0,0.0,0.0,0,0,1,0,0,0.0,0,0,0.0,0.0,0.0,7128.0,0,0,0
matrix_edge_8_1330000.csv,2/matrix_edge_8_1330000.csv,2,0.32787632942199707,93,82,7626,0.9190925780225544,7009,617,67,81,75.36559139784946,3.4228358557502983,45,93,85.47560975609755,12.620372235394042,0,0.004595756530761719,9.775161743164062e-06,0.004605531692504883,0.0,0.0,0.0,0,0,1,0,0,0.0,0,0,0.0,0.0,0.0,7009.0,0,0,0
matrix_edge_33_230000.csv,2/matrix_edge_33_230000.csv,2,0.30892062187194824,82,94,7708,0.9512195121951219,7332,376,81,94,89.41463414634147,2.713791423551439,43,81,78.0,6.679597388809878,0,0.009018421173095703,1.0251998901367188e-05,0.00902867317199707,0.0,0.0,0.0,0,0,2,0,0,0.0,0,0,0.0,0.0,0.0,7332.0,0,0,0
matrix_edge_30_95000.csv,2/matrix_edge_30_95000.csv,2,0.3202846050262451,35,229,8015,0.9575795383655645,7675,340,203,227,219.28571428571428,5.644574783789822,31,35,33.51528384279476,0.651489749138384,0,0.021473407745361328,1.5020370483398438e-05,0.021488428115844727,0.0,0.0,0.0,0,0,21,0,0,0.0,0,0,0.0,0.0,0.0,7675.0,0,0,0
matrix_edge_7_135000.csv,2/matrix_edge_7_135000.csv,2,0.32333922386169434,32,253,8096,0.9613389328063241,7783,313,230,251,243.21875,5.072809718242938,29,32,30.76284584980237,0.6646665513316136,0,0.02272200584411621,1.5974044799804688e-05,0.022737979888916016,0.0,0.0,0.0,0,0,23,0,0,0.0,0,0,0.0,0.0,0.0,7783.0,0,0,0
matrix_edge_67_610000.csv,2/matrix_edge_67_610000.csv,2,0.3243064880371094,74,111,8214,0.9138056975894814,7506,708,89,109,101.43243243243244,5.666595052470035,32,74,67.62162162162163,10.43128873906435,0,0.004642963409423828,1.049041748046875e-05,0.004653453826904297,0.0,0.0,0.0,0,0,1,0,0,0.0,0,0,0.0,0.0,0.0,7506.0,0,0,0
matrix_edge_21_365000.csv,2/matrix_edge_21_365000.csv,2,0.3238222599029541,79,104,8216,0.9696932814021422,7967,249,95,104,100.84810126582279,2.239397565886786,73,79,76.60576923076923,0.924228048268987,0,0.0034024715423583984,9.059906005859375e-06,0.003411531448364258,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,7967.0,0,0,0
matrix_edge_7_245000.csv,2/matrix_edge_7_245000.csv,2,0.3494575023651123,33,252,8316,0.961038961038961,7992,324,228,248,242.1818181818182,5.077905470461433,29,33,31.714285714285715,0.7384791628224201,0,0.022663116455078125,1.621246337890625e-05,0.02267932891845703,0.0,0.0,0.0,0,0,26,0,0,0.0,0,0,0.0,0.0,0.0,7992.0,0,0,0
matrix_edge_66_170000.csv,2/matrix_edge_66_170000.csv,2,0.32826685905456543,79,106,8374,0.9631000716503463,8065,309,92,106,102.0886075949367,2.3448833250384937,40,79,76.08490566037736,3.6345250254897623,0,0.003918886184692383,9.5367431640625e-06,0.003928422927856445,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,8065.0,0,0,0
matrix_edge_66_175000.csv,2/matrix_edge_66_175000.csv,2,0.33177995681762695,85,99,8415,0.9619726678550208,8095,320,87,99,95.23529411764706,2.1943620743839904,38,84,81.76767676767676,4.525635806279204,0,0.008184194564819336,7.867813110351562e-06,0.008192062377929688,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,8095.0,0,0,0
matrix_edge_26_0.csv,2/matrix_edge_26_0.csv,2,0.3358736038208008,71,120,8520,0.9487089201877934,8083,437,105,118,113.84507042253522,2.7457926192115676,31,71,67.35833333333333,6.886939128201697,0,0.010223150253295898,1.1444091796875e-05,0.010234594345092773,0.0,0.0,0.0,0,0,6,0,0,0.0,0,0,0.0,0.0,0.0,8083.0,0,0,0
matrix_edge_8_660000.csv,2/matrix_edge_8_660000.csv,2,0.3380303382873535,93,92,8556,0.9491584852734923,8121,435,82,91,87.3225806451613,2.136026309302859,45,92,88.27173913043478,8.67668447606368,0,0.007506847381591797,1.0251998901367188e-05,0.007517099380493164,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,8121.0,0,0,0
matrix_edge_43_90000.csv,2/matrix_edge_43_90000.csv,2,0.3446009159088135,81,108,8748,0.9131229995427527,7988,760,87,106,98.61728395061728,5.410478861613327,37,81,73.96296296296296,11.581375474766247,0,0.00982522964477539,1.0967254638671875e-05,0.009836196899414062,0.0,0.0,0.0,0,0,4,0,0,0.0,0,0,0.0,0.0,0.0,7988.0,0,0,0
matrix_edge_8_1045000.csv,2/matrix_edge_8_1045000.csv,2,0.37112927436828613,81,108,8748,0.9555326931870142,8359,389,96,108,103.19753086419753,2.4465634910449525,42,81,77.39814814814815,5.7621687898947656,0,0.009826183319091797,9.5367431640625e-06,0.00983572006225586,0.0,0.0,0.0,0,0,2,0,0,0.0,0,0,0.0,0.0,0.0,8359.0,0,0,0
matrix_edge_8_805000.csv,2/matrix_edge_8_805000.csv,2,0.3460826873779297,40,219,8760,0.9664383561643836,8466,294,205,219,211.65,3.588523373199623,36,40,38.657534246575345,0.7860515409837193,0,0.019651412963867188,1.4066696166992188e-05,0.01966547966003418,0.0,0.0,0.0,0,0,18,0,0,0.0,0,0,0.0,0.0,0.0,8466.0,0,0,0
matrix_edge_8_1170000.csv,2/matrix_edge_8_1170000.csv,2,0.349942684173584,80,110,8800,0.9543181818181818,8398,402,99,109,104.975,2.1850343246731843,36,80,76.34545454545454,6.125114267782148,0,0.0048618316650390625,9.298324584960938e-06,0.0048711299896240234,0.0,0.0,0.0,0,0,1,0,0,0.0,0,0,0.0,0.0,0.0,8398.0,0,0,0
matrix_edge_67_35000.csv,2/matrix_edge_67_35000.csv,2,0.35543131828308105,84,106,8904,0.9667565139263252,8608,296,96,106,102.47619047619048,1.996879652024929,78,83,81.20754716981132,1.0344717103300225,0,0.007481813430786133,9.059906005859375e-06,0.007490873336791992,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,8608.0,0,0,0
matrix_edge_8_795000.csv,2/matrix_edge_8_795000.csv,2,0.3573288917541504,47,190,8930,0.9585666293393057,8560,370,173,188,182.12765957446808,4.024483692412412,1,47,45.05263157894737,4.33193386024407,0,0.022537946701049805,1.4543533325195312e-05,0.022552490234375,0.0,0.0,0.0,0,0,21,0,0,0.0,0,0,0.0,0.0,0.0,8560.0,0,0,0
matrix_edge_7_270000.csv,2/matrix_edge_7_270000.csv,2,0.3580505847930908,36,249,8964,0.9607318161535029,8612,352,224,247,239.22222222222223,4.8996094578554095,21,36,34.5863453815261,1.0983623704296586,0,0.023301362991333008,1.5735626220703125e-05,0.02331709861755371,0.0,0.0,0.0,0,0,23,0,0,0.0,0,0,0.0,0.0,0.0,8612.0,0,0,0
matrix_edge_8_310000.csv,2/matrix_edge_8_310000.csv,2,0.3638949394226074,41,221,9061,0.9436044586690211,8550,511,191,215,208.53658536585365,4.208571746465978,0,41,38.68778280542986,5.59874622906253,0,0.024643421173095703,1.71661376953125e-05,0.024660587310791016,0.0,0.0,0.0,0,0,22,0,0,0.0,0,0,0.0,0.0,0.0,8550.0,0,0,0
matrix_edge_26_20000.csv,2/matrix_edge_26_20000.csv,2,0.3578979969024658,77,118,9086,0.8854281311908431,8045,1041,87,114,104.48051948051948,7.694846292837807,33,77,68.17796610169492,12.725678934258632,0,0.006802558898925781,9.059906005859375e-06,0.006811618804931641,0.0,0.0,0.0,0,0,3,0,0,0.0,0,0,0.0,0.0,0.0,8045.0,0,0,0
matrix_edge_43_0.csv,2/matrix_edge_43_0.csv,2,0.35309743881225586,77,118,9086,0.9239489324235087,8395,691,99,116,109.02597402597402,4.717951420872725,35,77,71.14406779661017,9.868006361708815,0,0.006013393402099609,1.0251998901367188e-05,0.0060236454010009766,0.0,0.0,0.0,0,0,2,0,0,0.0,0,0,0.0,0.0,0.0,8395.0,0,0,0
matrix_edge_43_290000.csv,2/matrix_edge_43_290000.csv,2,0.3565835952758789,82,111,9102,0.9022192924631949,8212,890,88,109,100.14634146341463,5.772351998165029,38,82,73.98198198198199,12.403851466656741,0,0.010014057159423828,1.049041748046875e-05,0.010024547576904297,0.0,0.0,0.0,0,0,1,0,0,0.0,0,0,0.0,0.0,0.0,8212.0,0,0,0
matrix_edge_8_1360000.csv,2/matrix_edge_8_1360000.csv,2,0.36035656929016113,79,116,9164,0.892841553906591,8182,982,97,110,103.56962025316456,3.161010671191617,38,78,70.53448275862068,13.192494623369521,0,0.0055789947509765625,1.0013580322265625e-05,0.005589008331298828,0.0,0.0,0.0,0,0,2,0,0,0.0,0,0,0.0,0.0,0.0,8182.0,0,0,0
matrix_edge_29_55000.csv,2/matrix_edge_29_55000.csv,2,0.3628246784210205,51,180,9180,0.9675381263616558,8882,298,164,180,174.15686274509804,3.5775583141250142,46,51,49.34444444444444,1.0128190702863975,0,0.0194854736328125,1.430511474609375e-05,0.019499778747558594,0.0,0.0,0.0,0,0,19,0,0,0.0,0,0,0.0,0.0,0.0,8882.0,0,0,0
matrix_edge_8_890000.csv,2/matrix_edge_8_890000.csv,2,0.3784322738647461,26,355,9230,0.9551462621885157,8816,414,315,350,339.0769230769231,7.6506564671731425,22,26,24.833802816901407,0.6780135986778326,0,0.028002262115478516,1.5497207641601562e-05,0.028017759323120117,0.0,0.0,0.0,0,0,26,0,0,0.0,0,0,0.0,0.0,0.0,8816.0,0,0,0
matrix_edge_8_1030000.csv,2/matrix_edge_8_1030000.csv,2,0.3618755340576172,77,121,9317,0.9286250939143501,8652,665,100,121,112.36363636363636,6.216670280323873,41,77,71.50413223140495,9.261244197281938,0,0.005836963653564453,1.049041748046875e-05,0.005847454071044922,0.0,0.0,0.0,0,0,1,0,0,0.0,0,0,0.0,0.0,0.0,8652.0,0,0,0
matrix_edge_7_0.csv,2/matrix_edge_7_0.csv,2,0.3658137321472168,58,161,9338,0.9630541871921182,8993,345,144,161,155.05172413793105,3.461225683806958,53,57,55.857142857142854,0.7948369328221808,0,0.011121749877929688,1.1444091796875e-05,0.011133193969726562,0.0,0.0,0.0,0,0,7,0,0,0.0,0,0,0.0,0.0,0.0,8993.0,0,0,0
matrix_edge_8_370000.csv,2/matrix_edge_8_370000.csv,2,0.367642879486084,85,110,9350,0.9515508021390374,8897,453,97,110,104.67058823529412,2.9321272554605353,49,85,80.88181818181818,6.5833561738976805,0,0.010163307189941406,9.775161743164062e-06,0.01017308235168457,0.0,0.0,0.0,0,0,2,0,0,0.0,0,0,0.0,0.0,0.0,8897.0,0,0,0
matrix_edge_67_605000.csv,2/matrix_edge_67_605000.csv,2,0.36923933029174805,78,120,9360,0.9573717948717949,8961,399,106,119,114.88461538461539,2.810149960551742,31,78,74.675,5.8880705668325675,0,0.009697437286376953,1.0728836059570312e-05,0.009708166122436523,0.0,0.0,0.0,0,0,4,0,0,0.0,0,0,0.0,0.0,0.0,8961.0,0,0,0
matrix_edge_67_55000.csv,2/matrix_edge_67_55000.csv,2,0.3666985034942627,92,102,9384,0.9483162830349531,8899,485,89,101,96.72826086956522,2.5880295545888434,38,91,87.24509803921569,8.804451051810195,0,0.012026548385620117,1.1205673217773438e-05,0.01203775405883789,0.0,0.0,0.0,0,0,4,0,0,0.0,0,0,0.0,0.0,0.0,8899.0,0,0,0
matrix_edge_65_65000.csv,2/matrix_edge_65_65000.csv,2,0.3807988166809082,94,100,9400,0.9575531914893617,9001,399,86,100,95.75531914893617,2.6485088948744466,51,94,90.01,6.513823761816096,0,0.011609792709350586,1.0967254638671875e-05,0.011620759963989258,0.0,0.0,0.0,0,0,2,0,0,0.0,0,0,0.0,0.0,0.0,9001.0,0,0,0
matrix_edge_43_30000.csv,2/matrix_edge_43_30000.csv,2,0.37679409980773926,72,132,9504,0.8778409090909091,8343,1161,109,121,115.875,2.454799720275906,31,71,63.20454545454545,12.578684854633106,0,0.00841069221496582,1.1205673217773438e-05,0.008421897888183594,0.0,0.0,0.0,0,0,3,0,0,0.0,0,0,0.0,0.0,0.0,8343.0,0,0,0
matrix_edge_8_315000.csv,2/matrix_edge_8_315000.csv,2,0.38343024253845215,32,298,9536,0.9573196308724832,9129,407,270,296,285.28125,5.896155394619447,26,32,30.63422818791946,0.7533613099745134,0,0.030276775360107422,1.9073486328125e-05,0.030295848846435547,0.0,0.0,0.0,0,0,26,0,0,0.0,0,0,0.0,0.0,0.0,9129.0,0,0,0
matrix_edge_8_945000.csv,2/matrix_edge_8_945000.csv,2,0.37258291244506836,83,115,9545,0.943006809848088,9001,544,102,113,108.44578313253012,2.3141940856854495,39,83,78.2695652173913,8.544840028655415,0,0.008654594421386719,9.775161743164062e-06,0.008664369583129883,0.0,0.0,0.0,0,0,1,0,0,0.0,0,0,0.0,0.0,0.0,9001.0,0,0,0
matrix_edge_8_395000.csv,2/matrix_edge_8_395000.csv,2,0.3767833709716797,79,121,9559,0.935871953133173,8946,613,103,119,113.24050632911393,3.0323788125196645,30,79,73.93388429752066,8.927379685704459,0,0.006153583526611328,1.0251998901367188e-05,0.006163835525512695,0.0,0.0,0.0,0,0,2,0,0,0.0,0,0,0.0,0.0,0.0,8946.0,0,0,0
matrix_edge_43_170000.csv,2/matrix_edge_43_170000.csv,2,0.3752613067626953,82,117,9594,0.9529914529914529,9143,451,104,117,111.5,3.1477828046683674,42,82,78.14529914529915,6.081026899987807,0,0.007556915283203125,9.775161743164062e-06,0.007566690444946289,0.0,0.0,0.0,0,0,1,0,0,0.0,0,0,0.0,0.0,0.0,9143.0,0,0,0
matrix_edge_43_255000.csv,2/matrix_edge_43_255000.csv,2,0.4457416534423828,83,116,9628,0.9498338180307436,9145,483,102,116,110.18072289156626,3.1167815432383383,40,83,78.83620689655173,7.687813874183633,0,0.010255575180053711,9.298324584960938e-06,0.010264873504638672,0.0,0.0,0.0,0,0,2,0,0,0.0,0,0,0.0,0.0,0.0,9145.0,0,0,0
matrix_edge_65_330000.csv,2/matrix_edge_65_330000.csv,2,0.3854227066040039,57,169,9633,0.9659503789058445,9305,328,152,168,163.24561403508773,3.2995518130225747,51,57,55.05917159763314,1.0012072122177587,0,0.01867532730102539,1.3589859008789062e-05,0.01868891716003418,0.0,0.0,0.0,0,0,13,0,0,0.0,0,0,0.0,0.0,0.0,9305.0,0,0,0
matrix_edge_66_200000.csv,2/matrix_edge_66_200000.csv,2,0.38394999504089355,79,122,9638,0.9410666113301515,9070,568,107,119,114.81012658227849,2.444709862763034,36,79,74.34426229508196,8.565820845130572,0,0.006508588790893555,1.0251998901367188e-05,0.006518840789794922,0.0,0.0,0.0,0,0,1,0,0,0.0,0,0,0.0,0.0,0.0,9070.0,0,0,0
matrix_edge_43_305000.csv,2/matrix_edge_43_305000.csv,2,0.37618541717529297,79,122,9638,0.9363975928615895,9025,613,108,119,114.24050632911393,2.6203448892402577,36,79,73.97540983606558,9.17539753438518,0,0.007050991058349609,1.0728836059570312e-05,0.00706171989440918,0.0,0.0,0.0,0,0,2,0,0,0.0,0,0,0.0,0.0,0.0,9025.0,0,0,0
matrix_edge_21_50000.csv,2/matrix_edge_21_50000.csv,2,0.3774552345275879,42,230,9660,0.9657349896480332,9329,331,213,230,222.11904761904762,3.768303780042794,38,42,40.56086956521739,0.7764126706595407,0,0.028179407119750977,1.8358230590820312e-05,0.028197765350341797,0.0,0.0,0.0,0,0,28,0,0,0.0,0,0,0.0,0.0,0.0,9329.0,0,0,0
matrix_edge_67_200000.csv,2/matrix_edge_67_200000.csv,2,0.38014912605285645,84,115,9660,0.9277432712215321,8962,698,98,114,106.69047619047619,3.838948859345642,41,83,77.9304347826087,10.943905780113766,0,0.010810136795043945,1.0013580322265625e-05,0.010820150375366211,0.0,0.0,0.0,0,0,2,0,0,0.0,0,0,0.0,0.0,0.0,8962.0,0,0,0
matrix_edge_8_375000.csv,2/matrix_edge_8_375000.csv,2,0.38150644302368164,82,118,9676,0.9607275733774286,9296,380,104,118,113.36585365853658,2.4718522487316643,44,82,78.77966101694915,4.451500591060181,0,0.00955343246459961,8.58306884765625e-06,0.009562015533447266,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,9296.0,0,0,0
